#;NAME;ELONG;ELAT;F0;PEPOCH;BINARY
2735;J1917+1121g;292.88;33.26;1.959593;*;*
2736;J1917+1259g;293.20;34.88;177.619893;*;*
2737;B1915+13;293.44;35.77;5.13792812235;49763.00;*
2738;J1917+1411g;293.42;36.06;2.239842;*;*
2739;J1917+1737;294.14;39.46;2.98752505056;55070.000;*
2740;B1915+22;295.3779;44.1222;2.34798414425;49724.00;*
2741;J1918-0642;290.31463749;15.35106180;130.78951613875947;55330.000;ELL1H
2742;J1918-1052;289.72;11.22;1.25204624679;55026.0;*
2743;J1918+1311;293.62;35.03;1.167203176600;56866.00;*
2744;J1918+1340g;293.75;35.49;4.292030;*;*
2745;B1916+14;293.82572;36.58389;0.84672334770;49690.00;*
2746;J1918+1536g;294.00;37.42;9.095043;*;*
2747;J1918+1540g;293.99;37.49;233.644860;*;*
2748;J1918+1541;293.94;37.52;2.6962681043;49079.5;*
2749;J1918+1547g;294.09;37.59;265.957447;*;*
2750;B1917+00;291.65;22.31;0.786002629557;49427.00;*
2751;J1919+0134;291.82;23.52;0.62344778829;51650.000;*
2752;J1919+1314;293.86;35.05;1.750087931346;54790.000;*
2753;J1919+1527g;294.40;37.21;0.729150;*;*
2754;J1919+1645;294.48;38.53;1.776861748854;53560;*
2755;J1919+1745;294.88;39.48;0.480458905198;55320.000;*
2756;J1919+23;296.32;45.52;215.982721;*;*
2757;J1919+2621;297.11;47.94;1.53489092390;58333.0;*
2758;J1920-0950;290.40;12.18;0.963554512982;57037;*
2759;J1920+1040;293.75;32.46;0.45130391517;52596.00001;*
2760;J1920+1110;293.65;32.99;1.96122339530;51719.000;*
2761;J1920+1515g;294.52;36.99;0.623924;*;*
2762;B1918+26;297.57436;48.37163;1.273039063907;49912.00;*
2763;J1921+0137;292.30;23.50;400.58135339440;57022;ELL1
2764;J1921-05;291.09;16.58;0.448916;56017;*
2765;J1921-0510;291.23;16.78;1.25904326788;57325;*
2766;J1921+0812;293.53;30.00;4.74724679867;53277.00000;*
2767;J1921+0921;293.77;31.12;1.77840286360;58119.00;*
2768;J1921+1259g;294.32;34.72;1.744714;*;*
2769;J1921+1340g;294.52;35.39;0.217252;*;*
2770;B1919+14;294.62630;36.03702;1.61764503697;48741.00;*
2771;J1921+1505g;294.79;36.79;1.634254;*;*
2772;J1921+1544;295.04;37.42;6.964967814769;53632;*
2773;J1921+1630;294.98;38.21;1.0678649447;56891.00;*
2774;J1921+1929;295.79;41.12;377.88018632311;58137.0;ELL1
2775;B1918+19;295.77288;41.45548;1.217974753651;48739.00;*
2776;B1919+20;296.08;41.66;1.314610840274;51600.00;*
2777;B1919+21;296.51;43.46;0.7477741603725;48999.00;*
2778;J1922+1131;294.47;33.23;1.77912424934;56700;*
2779;J1922+1733;295.79;39.16;4.234222321235;53595;*
2780;B1920+20;296.22445;41.88722;0.852686908781;49670.00;*
2781;B1920+21;296.68518;42.71675;0.92770889396;49879.00;*
2782;J1922+58;328.92;77.65;1.88814;56292;*
2783;J1923-0408;291.83;17.74;0.87011802908;57745;*
2784;J1923+1143g;294.74;33.38;2.693893;*;*
2785;J1923+1521g;295.38;36.97;0.953507;*;*
2786;B1921+17;295.76;38.70;1.82745464925;51600.00;*
2787;J1923+2022g;296.80;41.87;26.322717;*;*
2788;J1923+2515;297.980947961;46.696198807;263.9807142255208;56859.00;*
2789;J1923+4243;305.93303;63.58758;1.68012768584;56525;*
2790;J1924+1343g;295.36;35.32;174.825175;*;*
2791;J1924+1509g;295.74;36.72;4.167535;*;*
2792;J1924+1510g;295.59;36.76;2.005495;*;*
2793;J1924+1628;296.09;38.02;2.66608189885;57514.00;*
2794;J1924+1631;296.16;38.06;0.34069385843;54690.000;*
2795;J1924+1639;295.93;38.23;6.327395203976;53720;*
2796;J1924+1713;296.21;38.76;1.318507618098;56055.00;*
2797;J1924+1917;296.68;40.79;0.78250835622;58528.00;*
2798;J1924+1923g;296.67;40.89;1.450873;*;*
2799;J1924+1932g;296.86;41.02;2.571620;*;*
2800;J1924+2027g;297.02;41.93;512.820513;*;*
2801;J1924+2037g;297.06;42.09;1.460280;*;*
2802;B1922+20;297.10;42.14;4.20538887;43957.49;*
2803;J1925+1532g;295.96;37.08;0.604193;*;*
2804;J1925-16;290.53;5.92;0.257347;55196;*
2805;J1925+1629g;296.22;38.00;243.309002;*;*
2806;J1925+1636g;296.44;38.09;20.116677;*;*
2807;J1925+1720;296.51;38.83;13.21720023548;56700;*
2808;J1925+19;296.93;40.53;0.5218245;54346;*
2809;B1923+04;294.14;26.17;0.931029279866;57600;*
2810;J1926-0652;292.28;14.90;0.621575004134;58308.0;*
2811;J1926+0737;294.76;29.22;3.14404059506;54833.6;*
2812;J1926-1314;291.37;8.61;0.205580110280;55791.0;*
2813;B1924+14;296.31921;36.05614;0.754761428671;48717.00;*
2814;J1926+1452g;296.37;36.34;3.283964;*;*
2815;J1926+1614;296.67;37.69;3.24353175360;57589.00;*
2816;J1926+1631g;296.60;37.98;1.474078;*;*
2817;B1924+16;296.776458;38.253717;1.72466480135;49857.00;*
2818;J1926+1857g;297.37;40.35;3.587701;*;*
2819;B1924+19;297.32;40.88;0.74293532495;51600.00;*
2820;J1926+2016;297.50;41.67;3.343678917802;53595;*
2821;J1927+0911;295.31;30.72;3.44464999739;53454.00000;*
2822;J1927+1430g;296.51;35.94;4.929022;*;*
2823;B1925+18;297.41;40.26;2.07139573377;51600.00;*
2824;B1925+188;297.50;40.32;3.35217819248;51600.00;*
2825;B1925+22;298.39;43.90;0.698779588461;42830.5;*
2826;J1928-0108;293.65;20.50;0.42270536055;57983;*
2827;J1928+1245;296.44;34.19;330.94979452682;57974.0;ELL1
2828;J1928+1443;296.69;36.14;0.98937514635;56700;*
2829;J1928+15;296.87;36.62;2.481390;54466;*
2830;J1928+1725;297.56;38.76;3.4501993;57696.00;*
2831;J1928+1746;297.60;39.11;14.54960127170;54770.000;*
2832;J1928+1809g;297.51;39.51;3.396047;*;*
2833;J1928+1816g;297.56;39.62;94.876660;*;*
2834;J1928+1839g;297.80;39.97;0.442300;*;*
2835;J1928+1852g;297.68;40.21;1.261336;*;*
2836;J1928+1902g;297.73;40.38;172.413793;*;*
2837;J1928+1915g;298.06;40.55;1.026325;*;*
2838;J1928+1923;297.82;40.73;1.223496304466;53640;*
2839;J1928+28;300.37;49.15;0.9;*;*
2840;J1929+00;294.23;22.01;0.856971;49717;*
2841;J1929+1357;296.83;35.35;1.15350009753;56440;*
2842;J1929+16;297.43;37.69;1.887929;53480;*
2843;J1929+1615g;297.49;37.58;22.421525;*;*
2844;J1929+1731g;297.64;38.84;0.250288;*;*
2845;B1926+18;298.02;40.04;0.81935647438;51600.00;*
2846;J1929+19;298.18;40.36;2.9479755;59174.390702;*
2847;J1929+1937g;298.21;40.90;1.773899;*;*
2848;J1929+1955;298.33;41.19;3.878495427659;53595;*
2849;J1929+2121;298.65;42.61;1.381981852502;53635;*
2850;J1929+3817;305.33;59.04;1.228176467486;57545;*
2851;J1929+62;346.26;79.55;0.68681;56292;*
2852;J1929+66;6.67;81.08;1.2;*;*
2853;B1927+13;296.92;34.63;1.31573412922;42828.5;*
2854;J1930+1357g;297.13;35.29;3.090808;*;*
2855;J1930+1403g;297.18;35.38;311.526480;*;*
2856;J1930+1408;297.21;35.48;2.34895995256;56885.00;*
2857;J1930+1722;298.04;38.64;0.621231324318;57656.00;*
2858;J1930+1852;298.42;40.10;7.3070012560;52280.0;*
2859;J1930-1852;291.38;2.91;5.390249757313;56513;BT
2860;J1930+2441;300.17;45.78;173.38814681699;58177.0;ELL1
2861;J1931-0144;294.40;19.78;1.68446199761;58282.0;*
2862;J1931+1439;297.72;35.92;0.56204228069;56700;*
2863;B1929+15;298.03;36.85;3.18111287808;51600.00;*
2864;J1931+1817;298.68;39.46;4.2711051512;58156.00;*
2865;J1931+1952;299.12;41.01;1.995517617665;53560;*
2866;J1931+30;302.49;51.48;1.717841;49717;*
2867;J1931+42;308.76;62.91;*;*;*
2868;B1929+10;297.05;32.29;4.41464565189;57600;*
2869;J1932+1500;298.13;36.21;0.53638518841;56700;BT
2870;J1932+1756;298.67;39.11;23.90555115685;57516.0;DD
2871;J1932+1916;299.08;40.41;4.8027301667;55214;*
2872;B1929+20;299.314082;41.469942;3.72831885206;49887.00;*
2873;B1930+22;299.96265;43.41414;6.9218635401;51418.00;*
2874;J1932-3655;288.89;-14.98;1.75002463079;57600;*
2875;J1933+0758;296.72;29.27;2.285952509570;53048;*
2876;B1930+13;297.85;34.29;1.077210400438;51600.00;*
2877;J1933+1726;298.92;38.57;46.49598409213;56466.0;ELL1
2878;J1933+1923g;299.61;40.44;2.690125;*;*
2879;J1933+2038g;299.87;41.67;24.539877;*;*
2880;B1931+24;301.05375;45.55880;1.22896880609;50629.00;*
2881;J1933+5335;322.45;72.81;0.4871930373;57546;*
2882;J1933-6211;283.96;-39.89;282.21231361528;53000.0;ELL1
2883;J1934+1926;299.74;40.48;4.3292962132;55977.00;*
2884;J1934+2352;301.18;44.79;5.6043908581;54650.000;*
2885;J1934+5219;320.8887;71.6218;1.75919355395;56525;*
2886;J1935+1159;298.14;33.13;0.51552817782;53400;*
2887;B1933+16;299.33;37.31;2.787546496219;46434.00;*
2888;J1935+1726;299.42;38.48;238.0894677202;55314;ELL1
2889;B1933+17;299.63;38.77;1.528098336216;51600.00;*
2890;J1935+1829;299.89;39.48;1.185469121334;57852.00;*
2891;J1935+2025;300.43;41.37;12.4815688643;53460;*
2892;J1935+2154;300.62;42.85;0.3081683;56866;*
2893;B1933+15;299.23;36.64;1.03376443187;42830.5;*
2894;J1936+18;299.88;39.06;17.13939;58997.893701;*
2895;J1936+1952g;300.36;40.81;102.880658;*;*
2896;J1936+2036g;300.78;41.49;30.376671;*;*
2897;J1936+2042;300.74;41.60;0.71905023202;56065.00;*
2898;J1936+21;300.78;42.05;1.555307;58944.052936;*
2899;J1936+217;301.20;42.56;31.66374;59155.467443;*
2900;J1937-00;296.14;20.98;4.164931;56453;*
2901;J1937+1505;299.47;36.07;0.34809564610;51969.00001;*
2902;J1937+1658;299.99;37.92;252.67407210877;57516.0;ELL1
2903;B1935+25;302.50;46.48;4.975614452810;49703.00;*
2904;J1937+2950;304.28;50.40;0.603344173844;54250.0;*
2905;J1938+0650;297.75;27.95;0.891613746;51824.0;*
2906;J1938+14;299.72;36.04;0.344530;59209.202485;*
2907;J1938+2010;301.10;41.01;1.45543065988;54940.000;*
2908;J1938+2012;301.27;41.01;379.63124577084;56511.0;ELL1
2909;J1938+2213;301.74;42.99;6.01990518407;53500;*
2910;J1938+2659;303.47;47.60;1.132077460855;58829.00;*
2911;J1938+6604;8.602915;80.1174609;44.926049244297;56550;ELL1
2912;J1939+10;298.97;31.73;0.433;49717;*
2913;B1937+21;301.973244511;42.296752229;641.928222127829;55656;*
2914;J1939+2352g;302.75;44.51;0.466127;*;*
2915;B1937+24;302.80981;45.37308;1.5496608915;50679.00;*
2916;J1939+2609;303.50;46.74;2.14149933124;58823.00;*
2917;J1940+0239;297.60;23.67;0.811530;56413;*
2918;J1940-0902;295.51;12.19;1.02200568492;57410;*
2919;J1940+2245;302.59;43.40;3.86231620496;56700;*
2920;J1940+2337;302.92;44.24;1.82874144354;54560.000;*
2921;J1940-24;292.73;-2.51;10.183299;*;*
2922;J1940-2403;292.84;-2.58;0.5390034;49000.00;*
2923;J1940+26;303.62;46.57;207.74778;59253.175813;*
2924;J1941+0121;297.54;22.41;4.6015632504;55026;*
2925;J1941-0746;295.78;13.43;*;*;*
2926;J1941+1026;299.57;31.31;1.10449166150;49079.5;*
2927;J1941+1341;300.22;34.52;1.78863967224;53041.00000;*
2928;J1941+2525;303.76;45.93;0.433622631017;54920.000;*
2929;B1937-26;292.61;-4.56;2.4822647836094;50076.00;*
2930;J1941+4320;313.54787;62.971984;1.189192897888;56375;*
2931;J1942+0147;297.95;22.82;0.711724;56582;*
2932;B1939+17;301.56;38.41;1.43624051227;51600.00;*
2933;J1942-2019;294.01;1.00;3.63460946068;57392;*
2934;J1942+3941;310.98;59.55;0.73893939554;58651.00;*
2935;J1942+8106;75.79591;74.12426;4.91259383196;56500;*
2936;J1943+0609;299.14;27.03;2.241015469291;51650.000;*
2937;B1940-12;295.489667;8.55215;1.0283528703005;48717.00;*
2938;J1943+2210;303.27;42.68;196.6887956594;56404.00;ELL1
2939;J1944+0907;299.99545093;29.89102615;192.8565208431179;56209.00;*
2940;J1944-10;296.05;10.84;2.444181;56657;*
2941;B1941-17;294.73120;3.3966;1.188837612282;49905.00;*
2942;B1942+17;302.36;38.48;0.50077645051;51600.00;*
2943;J1944+2236;303.64;43.06;276.3963275801;55415;*
2944;B1942-00;298.24477;20.2082;0.956359000718;48103.00;*
2945;J1945+07;300.06;28.00;0.931185;56042;*
2946;J1945+1211;301.03;32.85;0.21022552160;58298.0;*
2947;B1943+18;302.87;39.05;0.93570955660;51600.00;*
2948;J1946-09;296.78;12.01;11.0;*;*
2949;J1946-1312;296.24;7.83;2.03307615879;53000.0;*
2950;J1946+14;302.15;35.20;0.438128;57022;*
2951;B1944+17;303.11;38.51;2.269537144722;48790.00;*
2952;J1946+2052;303.76;41.25;58.9616546384;57989.0;DD
2953;B1944+22;304.42;43.06;0.74937248031;42854.5;*
2954;J1946+24;304.71;44.27;0.211461;54466;*
2955;J1946+2535;305.54;45.80;1.9411179295;54810.000;*
2956;J1946+2611;305.75;46.38;2.2985321905;49079.5;*
2957;B1943-29;293.33;-7.93;1.042266043967;48736.00;*
2958;J1946+3417;309.19883671;54.16557147;315.443563681749;57449.00;DD
2959;J1946-5403;288.14;-32.29;369.003690;56657;BT
2960;J1947+0915;301.03;29.83;0.67533626251;51650.000;*
2961;J1947+10;301.35;31.29;0.900135;49717;*
2962;J1947-18;295.33;2.14;384.138167;56485;*
2963;J1947+1957;303.80;40.30;6.34886199737;55190.000;*
2964;J1947+2011g;304.01;40.49;122.399021;*;*
2965;J1947-4215;290.89;-20.73;0.5561522;49000.00;*
2966;J1947-43;290.71;-21.47;5.526694;56657;*
2967;J1948+1808;303.56;38.48;2.53578996532;58861.00;*
2968;J1948+2333;305.28;43.73;1.892677023884;56050;*
2969;J1948+2551;306.10;45.97;5.085776357868;54930.000;*
2970;J1948-27;293.99;-5.78;3.0;*;*
2971;J1948+2819;307.17;48.32;1.072164206927;58102.00;*
2972;B1946+35;310.62;55.35;1.394095109822;49449.00;*
2973;J1949+2306;305.37;43.26;0.757935555728;54910.000;*
2974;J1949+2516g;306.29;45.31;2.437003;*;*
2975;B1946-25;294.59806;-4.2669;1.044259224797;48106.00;*
2976;J1949+3106;308.66;50.93;76.1140249316119;56000;DDGR
2977;J1949+3426;310.22;54.13;2.573743095743;56921;*
2978;J1950+05;301.05;26.08;2.193300;49717;*
2979;J1950+2352g;306.19;43.88;3.127346;*;*
2980;J1950+2414;306.27;44.26;232.300152212240;56000;DDGR
2981;J1950+2556g;306.68;45.93;0.490523;*;*
2982;J1950+3001;308.62;49.82;0.358562007983;58162.00;*
2983;J1951+1123;302.50;31.75;0.196306183979;49079.5;*
2984;J1951+4724;320.88;66.01;5.4966921263;58481.453266;*
2985;B1949+14;303.50347;34.36165;3.63602406451;50110.00;*
2986;J1952+2513;307.12;45.11;0.92794739509;55731.00;*
2987;J1952+2630;307.70;46.33;48.233774295845;55813;ELL1
2988;J1952+2702g;307.81;46.86;241.545894;*;*
2989;J1952+2836g;308.61;48.33;55.493896;*;*
2990;J1952+3021;309.23;50.04;0.60036073356;57821.00;*
2991;B1951+32;310.65;52.41;25.2964792556;49845.00;*
2992;J1953+1149;303.37;32.03;1.1738600935;49079.5;*
2993;J1953+1844g;305.32;38.75;225.225225;*;*
2994;J1953+1846A;305.35;38.79;204.58;53735;BT
2995;J1953+1846B;305.35;38.79;12.5;*;*
2996;J1953+1846C;305.35;38.79;34.6;*;*
2997;J1953+1846D;305.35;38.79;9.9;*;*
2998;J1953+2732;308.28;47.30;0.749644859312;54570.000;*
2999;J1953+2819;308.75;48.02;0.98911728333;58094.00;*
3000;J1953+30;309.64;49.81;0.786658;*;*
3001;J1954+1021;303.21;30.55;0.476317455542;57393;*
3002;J1954+2407;307.22;43.95;5.17050861803;56700;*
3003;J1954+2529;307.83;45.25;1.073871520286;58104.00;DD
3004;J1954+2836;309.09;48.24;10.78643292;54800;*
3005;B1952+29;309.45;48.99;2.3436944112479;48719.00;*
3006;J1954+3852;314.50;57.99;2.833395130464;57485;*
3007;J1954+4357;318.69172;62.63881;0.72095913858;56550;*
3008;J1955-0907;299.22;11.43;2.1;*;*
3009;J1955+2527;308.33;45.11;205.22225531037;54800.0;*
3010;B1953+29;309.69134433;48.68454493;163.0479129097612;56833.00;DD
3011;J1955+2912g;309.69;48.74;3.577690;*;*
3012;J1955+2930;309.75;49.06;0.93120469958;57822.00;*
3013;B1953+50;327.05;68.80;1.9270125222336;48741.00;*
3014;J1955+6708;16.178385;78.7214729;116.74869454326;56600;*
3015;J1956+07;302.98;27.43;0.199502;57022;*
3016;J1956+0838;303.40;28.75;3.29043782203;51650.000;*
3017;J1956-2752;295.68;-7.00;3.845941;56657;*
3018;J1956+2826g;309.80;47.92;13.929517;*;*
3019;J1957-0002;301.58;20.24;1.03616638673;57674;*
3020;J1957+2516;308.75;44.83;252.41973709737;56408.0;ELL1
3021;J1957+2831;310.00728;47.97623;3.250099739409;51429.00;*
3022;J1957+5033;327.26;68.23;2.668045340;54800;*
3023;J1958+2846;310.53;48.12;3.4436537099;54800;*
3024;J1958+3033;311.18;49.87;0.910265474731;57683.00;*
3025;J1958+56;338.87;73.21;3.207184;*;*
3026;B1957+20;307.74;40.41;622.122030511927;48196.0;BT
3027;J1959+3620;314.77;55.23;2.46256179008;56100;*
3028;J2000+2920;311.29;48.56;0.325331982070;58196.00;*
3029;J2001-0349;301.82;16.31;0.74364701461;57383;*
3030;J2001+4258;320.10684;61.24332;1.390499284334;56500;*
3031;J2002+1637;307.30;36.17;3.616669443;49079.5;*
3032;J2002+30;312.72;49.56;2.370826;49717;*
3033;B2000+32;313.29220;51.24098;1.4352133702;49444.00;*
3034;B2000+40;318.903935;59.188545;1.1048907965256;49887.00;*
3035;J2003+2916;312.13;48.31;0.9902199250;57767.00;*
3036;J2004+2653;311.68;45.92;1.50177520425;56700;*
3037;B2002+31;313.839140;50.416147;0.473649743674;49723.00;*
3038;J2004+3429;315.36;53.13;4.15019313335;56100;*
3039;J2005-0020;303.58997;19.5096;0.438661702026;50852.00;*
3040;J2005+3411g;315.49;52.77;1.535980;*;*
3041;J2005+3547;316.29;54.31;1.625926649473;54540.000;*
3042;J2005+3552;316.50;54.35;3.2473552238;56100;*
3043;J2006+0148;304.30;21.57;462.20187192375;57243;ELL1
3044;B2003-08;301.98;11.89;1.721551635017;49766.00;*
3045;J2006+22;310.25;41.19;0.574086;*;*
3046;J2006+3102;313.96;49.77;6.108913257;54800.000;*
3047;J2006+4058;320.33;59.01;2.001221096605;58582.00;*
3048;J2007+0809;306.10;27.70;3.0700804245;51650.000;*
3049;J2007+0910;306.58;28.64;2.179908617664;52994;*
3050;J2007+20;309.75;39.51;0.2158;56657;*
3051;J2007+2722;312.59;46.23;40.820677605083;55319;*
3052;J2007+3120;314.42;50.00;1.64418162098;54920.000;*
3053;J2008+2513;312.07;44.08;1.69722951782;49079.5;*
3054;J2008+2755g;313.14;46.67;0.658215;*;*
3055;J2008+3139;315.05;50.19;4.42245725179;57831.00;*
3056;J2009+3122g;315.22;49.84;13.065064;*;*
3057;J2009+3326;316.37;51.78;0.695232083547;54430.000;*
3058;J2010-1323;301.924488026;6.49094569;191.45091203803440;56511.00;*
3059;J2010+2845;314.07;47.34;1.7687552544064;54810.000;*
3060;J2010+3051;315.08;49.33;207.62936108328;57949.0;ELL1
3061;J2010+31;315.75;50.22;0.644523;58910.171365;*
3062;J2010+3230;316.06;50.86;0.693266122835;54430.000;*
3063;J2011+3006g;315.06;48.54;0.399096;*;*
3064;J2011+3331;316.82;51.77;1.073268736517;54490.000;*
3065;J2012-2029;300.85;-0.54;1.83822897314;54987;*
3066;J2013-0649;304.01;12.77;1.723581425221;55172.0;*
3067;J2013+3058;316.23;49.20;3.622824896719;54600.000;*
3068;J2013+3100g;316.36;49.19;2.713336;*;*
3069;B2011+38;320.81;56.48;4.344169168005;49718.00;*
3070;J2015+2524;314.13;43.81;0.43415985705;49079.5;*
3071;J2016+1948;312.44;38.33;15.3987376281305;53000.0;BT
3072;J2017-0414;305.60;15.31;24.6;*;*
3073;J2017+0603;308.26118074;25.04449436;345.2781364654948;56682.000;ELL1H
3074;J2017-1614;302.95;3.35;432.09847591394;57024;ELL1
3075;J2017+2043;312.93;39.18;1.861701334345;51500.00000;*
3076;J2017-2737;300.35;-7.10;4.5;*;*
3077;J2017+2819g;316.07;46.42;0.545715;*;*
3078;J2017+3625;320.74;53.95;5.99703102436;55716;*
3079;J2017+5906;350.7866;72.89756;2.4784478211;56575;*
3080;B2016+28;316.46;46.69;1.7922641135652;46384.00;*
3081;J2018+3418g;319.52;51.96;0.456288;*;*
3082;J2018+3431;319.85;52.12;2.579552851210;54760.000;*
3083;J2019+2425;314.99;42.57;254.160345592754;50000.0000;BT
3084;J2019+72;39.53;76.80;4.6;*;*
3085;J2021+3651;322.02;54.11;9.6393948581;54710.0;*
3086;J2021+4024g;324.63;57.34;2.698764;*;*
3087;J2021+4026;324.76;57.35;3.7690668480;54936;*
3088;J2022+21;314.53;39.28;1.244555;*;*
3089;J2022+2534;315.97;42.94;377.4;*;*
3090;B2020+28;317.95;46.59;2.912037613413;49692.00;*
3091;J2022+3842;323.71;55.70;20.585119830;55666.2378;*
3092;J2022+3845g;323.69;55.76;0.991179;*;*
3093;B2021+51;337.86;67.13;1.88965575261;46640.00;*
3094;J2023+2853g;318.12;46.50;88.261253;*;*
3095;B2022+50;336.242949;66.004694;2.683706020472;49910.00;*
3096;J2024+48;332.92;63.79;0.792393;54100;*
3097;B2025+21;316.15;39.49;2.511471007883;51600.00;*
3098;J2027+4557;331.67;61.76;0.909379126021;54250.0;*
3099;J2027+7502;51.5269;75.59357;1.94092353149;56500;*
3100;J2028+3332;322.16;50.48;5.65907208453;55225;*
3101;B2027+37;325.20826;54.25166;0.821824599075;49725.00;*
3102;B2028+22;317.41166;39.91538;1.586011010670;49953.00;*
3103;J2030+3641;324.67;53.25;4.99678736138;55400.0;*
3104;J2030+3818g;325.84;54.70;7.478313;*;*
3105;J2030+3929g;326.92;55.72;0.581930;*;*
3106;J2030+3944g;326.99;55.98;3.266053;*;*
3107;J2030+4415;331.07;59.96;4.4039248637;55225;*
3108;J2030+55;345.29;68.84;1.727116;54100;*
3109;J2032+4127;328.95;57.37;6.980975;55700.0;BT
3110;J2033+0042;311.00;18.85;0.199465428208;57600;*
3111;J2033+1734;316.29009031;35.06284705;168.0966779772235;57212.00;DD
3112;J2033-1938;305.88;-0.87;0.78020219833;54987;*
3113;J2034+3632;301.58;-17.22;273.95;59201;*
3114;J2036+2835;321.97;45.21;0.735983147695;56100;*
3115;J2036+6646;18.86;74.72;1.9923208852;57974;*
3116;B2034+19;318.15;36.82;0.48207243059;46104.69;*
3117;B2035+36;326.70600;52.33172;1.61625282066;49936.00;*
3118;J2038+35;325.98;51.05;6.250000;54100;*
3119;J2038-3816;302.08;-19.15;0.633999188596;57600;*
3120;B2036+53;344.7247;66.79754;0.701967086843;50122.00;*
3121;J2039-3616;302.72;-17.25;305.810398;*;*
3122;J2039-5617;296.26;-36.43;377.22936337986;56100;ELL1
3123;J2040+1657;317.95;33.97;1.155259714038;51602;*
3124;J2040-21;306.92;-2.54;1.8;*;*
3125;J2042+0246;313.80;20.26;220.569095946271;56520;ELL1
3126;J2043+1711;318.868482555;33.964321271;420.1894432148630;56846.00;ELL1
3127;J2043+2740;323.52;43.82;10.402518921;49773.0;*
3128;J2043+7045;34.22;74.91;1.700680;54100;*
3129;J2044+28;323.76;44.09;0.618047;*;*
3130;J2044+4614;337.41;60.41;0.71802175405;49700.0;*
3131;J2045+0912;316.72;26.18;2.528092724179;52997;*
3132;J2045+3633;329.09;51.87;31.563820566264;56855.0;DDGR
3133;J2045-68;291.18;-48.18;337.837838;*;*
3134;B2043-04;312.73;13.14;0.6464382699590;48739.00;*
3135;B2044+15;319.20;32.28;0.8785140801273;48742.00;*
3136;B2045+56;354.06129;68.72671;2.09760208735;49766.00;*
3137;J2047+1053;317.65;27.68;233.100233;55561;BT
3138;J2047+5029;343.38;63.64;2.242431224778;54250.0;*
3139;B2045-16;310.12;1.48;0.509795126164;46423.00;*
3140;J2048+2255;322.70;38.96;3.522355067817;51500.00000;*
3141;J2050+1259;319.38;29.40;0.8189874162;53400;*
3142;J2051-0827;312.84;8.85;221.796283653017;55655;ELL1
3143;J2051+1248;319.46;29.18;1.80777085740;57811;*
3144;J2051+4434g;337.59;58.38;0.767365;*;*
3145;J2051+50;344.73;63.40;595.238095;*;*
3146;J2052+1219;319.64;28.64;503.71330349546;56548;ELL1
3147;J2052+4421g;337.78;58.06;2.664464;*;*
3148;J2053+1718;321.76;33.28;8.384495643240;53400;*
3149;J2053+4650;340.65;60.09;79.45162290069;56917.5915;DDH
3150;J2053+4718;341.14;60.49;0.20365026489;58650;*
3151;B2048-72;289.98;-51.58;2.9296611297;57600;*
3152;J2054-39;304.88;-20.68;1.0;*;*
3153;J2055+15;321.77;31.66;462.962963;*;*
3154;B2053+21;324.268288;37.69270;1.2267212728664;49726.00;*
3155;J2055+2539;325.93;40.96;3.12929129;54900;*
3156;B2053+36;332.11;50.92;4.514517006178;49361.00;*
3157;J2055+3829;333.44;52.73;478.631427595910;57900;ELL1
3158;J2057+21;324.54;36.84;0.857118;*;*
3159;J2102+38;335.02;51.68;0.840336;54100;*
3160;J2105+07;321.41;23.50;0.266907;57022;*
3161;J2105+19;325.68;34.27;*;*;*
3162;J2105+28;330.18;42.70;2.46465;56292;*
3163;J2105+6223;9.93;70.11;0.433862285366;56774;*
3164;J2108-3429;309.23;-17.25;0.70269040000;49314.170000;*
3165;B2106+44;342.48;56.91;2.410390498047;48736.00;*
3166;J2108+4516;342.96;57.43;1.7324170;*;*
3167;J2111+2106;328.10;35.39;0.25291785259;54987;*
3168;J2111+40;339.07;52.62;0.246245;54100;*
3169;J2111+4606;344.74;57.81;6.3359340865;55225;*
3170;J2112+4058;340.37;53.29;0.24625963556;58682.00;*
3171;B2110+27;331.80;41.55;0.8313576437031;48741.00;*
3172;B2111+46;345.94;58.13;0.985527729116;46614.00;*
3173;J2113+67;23.82;71.37;1.81104;56292;*
3174;J2115+5448;356.94;64.27;384.1903018555;56761.16;ELL1
3175;B2113+14;326.48;28.58;2.271936912618;48471.00;*
3176;J2122+2426;332.61;37.53;1.84699098534;57922;*
3177;J2123+36;339.86;48.26;0.772798;*;*
3178;J2123+5434;358.500835;63.277719;7.20107927874;56500;*
3179;B2122+13;328.64157;27.74917;1.440811162444;49872.00;*
3180;J2124-3358;312.738850328;-17.81882907;202.793893699620;55635;*
3181;B2123-67;297.76;-48.30;3.0696382358;43557.1151;*
3182;J2129-0429;323.32;9.79;131.233596;55196;ELL1
3183;B2127+11A;329.20;25.48;9.036304798336;50000.0;*
3184;B2127+11B;329.20;25.47;17.81482135523;50000.0;*
3185;B2127+11C;329.22;25.48;32.755422697308;50000.0;DD
3186;B2127+11D;329.20;25.47;208.211688010;47632.52;*
3187;B2127+11E;329.20;25.48;214.987407906;47632.52;*
3188;B2127+11F;329.20;25.48;248.321180760;47632.52;*
3189;B2127+11G;329.20;25.47;26.553254563;47632.52;*
3190;B2127+11H;329.20;25.47;148.293272565;47632.52;*
3191;J2129+1210I;329.20;25.48;195.3;*;*
